paper id,last_name,first_name,full_name,gender,confidence,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
704.0993,Chmaj,Tadeusz,Tadeusz Chmaj,male,1.0,male,male,male,male,0.99,0.9552928226380948
704.0997,Poletsky,Evgeny A.,Evgeny A. Poletsky,male,0.6793068088339794,unknown,male,male,male,0.99,0.9772272353359176
704.0996,Sahay,Anurag,Anurag Sahay,male,0.6998819237733007,male,unknown,male,male,0.99,0.9395276950932028
704.0996,Sengupta,Gautam,Gautam Sengupta,male,1.0,male,male,male,male,0.99,0.9852310037475815
704.0998,Nyssen,Louise,Louise Nyssen,female,0.6475,female,female,female,male,0.97,0.992245649513474
704.1006,Navas,Andres,Andres Navas,male,1.0,male,male,male,male,0.98,0.9850288510936112
704.1007,Zhang,Pan,Pan Zhang,male,0.1825,unknown,unknown,male,male,0.73,0.6716114544882772
704.1003,Acharya,Amit,Amit Acharya,male,0.6084749271443013,unknown,male,male,male,0.99,0.6938997085772051
704.1011,Grigoriev,Roman O.,Roman O. Grigoriev,male,1.0,male,male,male,male,0.98,0.9969020499564032
704.1011,Schatz,Michael F.,Michael F. Schatz,male,1.0,male,male,male,male,0.99,0.9878872897574352
704.1012,Guo,Yan,Yan Guo,male,0.5304654359391396,unknown,male,male,male,0.75,0.6218617437565584
704.1012,Lin,Zhiwu,Zhiwu Lin,male,0.25,unknown,unknown,male,male,1.0,0.9657693352818753
704.1013,Kawamata,Yujiro,Yujiro Kawamata,male,0.6853381805932953,unknown,male,male,male,1.0,0.9913527223731814
704.1015,Ikeda,Noriaki,Noriaki Ikeda,male,0.5951074322287834,unknown,male,male,male,1.0,0.6304297289151335
704.1015,Tokunaga,Tatsuya,Tatsuya Tokunaga,male,1.0,male,male,male,male,1.0,0.9642893724148056
704.1017,Misguich,Gregoire,Gregoire Misguich,male,0.6858240138810058,male,unknown,male,male,0.96,0.9132960555240232
704.1018,Murakami,Yoichi,Yoichi Murakami,male,1.0,male,male,male,male,1.0,0.9882846900316052
704.1018,Kishimoto,Shigeru,Shigeru Kishimoto,male,1.0,male,male,male,male,0.99,0.98531278505292
704.1018,Maruyama,Shigeo,Shigeo Maruyama,male,1.0,male,male,male,male,1.0,0.9809923272963328
704.102,Gyorgy,Andras,Andras Gyorgy,male,0.6961024727372775,male,unknown,male,male,0.92,0.9944098909491104
704.102,Ottucsak,Gyorgy,Gyorgy Ottucsak,male,0.1975,unknown,unknown,male,male,0.79,0.9851519319332408
704.1022,Rassoul-Agha,Firas,Firas Rassoul-Agha,male,1.0,male,male,male,male,0.98,0.9910351604260658
704.1026,Li,Miao,Miao Li,female,0.1475,unknown,unknown,female,female,0.59,0.5452769878028031
704.1028,Cheng,Jianlin,Jianlin Cheng,male,0.225,unknown,unknown,male,male,0.9,0.8789869652378984
704.1033,Pelayo,Alvaro,Alvaro Pelayo,male,1.0,male,male,male,male,0.99,0.9934572110073188
704.1039,Bourgeois,Frédéric,Frédéric Bourgeois,male,0.6864528169058307,unknown,male,male,male,1.0,0.9958112676233228
704.1039,Oancea,Alexandru,Alexandru Oancea,male,1.0,male,male,male,male,0.97,0.9909420714836742
704.1041,Krantz,Steven G.,Steven G. Krantz,male,1.0,male,male,male,male,0.99,0.9938564119278196
704.1043,Delahaye,Jean-Paul,Jean-Paul Delahaye,male,0.6837472194658044,unknown,male,male,male,0.99,0.9949888778632178
704.1043,Zenil,Hector,Hector Zenil,male,1.0,male,male,male,male,0.99,0.9968847672503351
704.1049,Cheng,Hai-Yang,Hai-Yang Cheng,male,0.2492233521508423,unknown,unknown,unknown,male,0.0,0.9968934086033692
704.1049,Chua,Chun-Khiang,Chun-Khiang Chua,male,0.1393184149611373,unknown,unknown,unknown,male,0.0,0.5572736598445492
704.1049,Soni,Amarjit,Amarjit Soni,male,0.6539463816080887,unknown,male,male,male,0.87,0.9957855264323549
704.1056,Park,Seong Chan,Seong Chan Park,male,0.2125,unknown,unknown,male,male,0.85,0.8400231365941493
704.1055,Takami,Kentaro,Kentaro Takami,male,1.0,male,male,male,male,1.0,0.9955119428574952
704.1055,Sakamoto,Takanori,Takanori Sakamoto,male,1.0,male,male,male,male,1.0,0.9767175765933545
704.1055,Sato,Goro,Goro Sato,male,1.0,male,male,male,male,0.94,0.972383309406715
704.1059,Villarino,Mark B.,Mark B. Villarino,male,1.0,male,male,male,male,0.99,0.8627486383832261
704.1061,Chao,Kuang-Ta,Kuang-Ta Chao,female,0.13179591972257337,unknown,unknown,unknown,female,0.0,0.5271836788902935
704.1061,He,Xiao-Gang,Xiao-Gang He,male,0.14502393447502898,unknown,unknown,unknown,male,0.0,0.5800957379001159
704.1061,Ma,Jian-Ping,Jian-Ping Ma,neutral,0.18965774279534792,unknown,unknown,female,male,1.0,0.5172619423627832
704.1058,Ruiz-Lapuente,Pilar,Pilar Ruiz-Lapuente,female,0.5838317432101692,unknown,female,female,female,0.98,0.6053269728406768
704.1063,Nakashima,Jun-ichi,Jun-ichi Nakashima,male,0.25,unknown,unknown,male,male,1.0,0.9646493440527916
704.1063,Deguchi,Shuji,Shuji Deguchi,male,1.0,male,male,male,male,1.0,0.9823828590092768
704.1065,Okamoto,Yoshihiko,Yoshihiko Okamoto,male,1.0,male,male,male,male,1.0,0.9863062882374656
704.1065,Kiuchi,Yoko,Yoko Kiuchi,female,1.0,female,female,female,female,0.83,0.805051132361293
704.1065,Mochizuki,Masahito,Masahito Mochizuki,male,0.6858610111274165,unknown,male,male,male,1.0,0.9934440445096658
704.1065,Hiroi,Zenji,Zenji Hiroi,male,0.25,unknown,unknown,male,male,1.0,0.979260898706775
704.1067,Soker,Noam,Noam Soker,male,0.5740157058534121,unknown,male,male,male,0.94,0.6060628234136483
704.1067,Hershenhorn,Alon,Alon Hershenhorn,male,0.6742388526981589,unknown,male,male,male,0.96,0.9869554107926356
704.1066,Knyazev,Andrew V.,Andrew V. Knyazev,male,1.0,male,male,male,male,0.99,0.996902361191576
704.1068,Nannicini,Giacomo,Giacomo Nannicini,male,1.0,male,male,male,male,0.99,0.9910389155526774
704.1068,Liberti,Leo,Leo Liberti,male,0.6403009368704958,unknown,male,male,male,0.94,0.8712037474819833
704.1069,Leung,Patrick M.,Patrick M. Leung,male,1.0,male,male,male,male,0.99,0.9915163977942698
704.107,Fu,Hua,Hua Fu,neutral,0.1357528700446992,unknown,unknown,male,female,0.56,0.5260229603575934
704.1073,Sindoni,Lorenzo,Lorenzo Sindoni,male,1.0,male,male,male,male,0.99,0.9694920028038608
704.1074,Hibi,Takayuki,Takayuki Hibi,male,1.0,male,male,male,male,1.0,0.987539163899262
704.1074,Ohsugi,Hidefumi,Hidefumi Ohsugi,male,0.6156819908613187,unknown,male,male,male,1.0,0.7127279634452746
704.1074,Takemura,Akimichi,Akimichi Takemura,male,0.22,unknown,unknown,male,male,0.88,0.9400979729582724
704.1075,Zhang,Hong-Hao,Hong-Hao Zhang,male,0.17771385252150065,unknown,unknown,unknown,male,0.0,0.7108554100860026
704.1078,Saito,Takehiro,Takehiro Saito,male,0.6864470585289135,unknown,male,male,male,1.0,0.995788234115654
704.1078,Oosawa,Akira,Akira Oosawa,male,0.4,unknown,male,male,female,0.85,0.7015563766825503
704.1082,Yndurain,Felix,Felix Yndurain,male,1.0,male,male,male,male,0.98,0.9951514240966738
704.1085,Kawano,Teruhiko,Teruhiko Kawano,male,0.245,unknown,unknown,male,male,0.98,0.9459663346214524
704.1087,Cohen,Doron,Doron Cohen,male,1.0,male,male,male,male,0.97,0.7054292758405423
704.1086,Sinha,Siddhartha,Siddhartha Sinha,male,0.5885544426117907,male,unknown,male,male,0.97,0.514217770447163
704.109,Cai,Yi-Fu,Yi-Fu Cai,male,0.25,unknown,unknown,male,male,1.0,0.6288740542686362
704.109,Qiu,Taotao,Taotao Qiu,male,0.18,unknown,unknown,male,male,0.72,0.6426094242360784
704.109,Piao,Yun-Song,Yun-Song Piao,female,0.1257393748576163,unknown,unknown,unknown,female,0.0,0.5029574994304652
704.109,Li,Mingzhe,Mingzhe Li,male,0.245,unknown,unknown,male,male,0.98,0.6190568359693299
704.109,Zhang,Xinmin,Xinmin Zhang,male,0.25,unknown,unknown,male,male,1.0,0.98521688930752
704.1094,Ghavamian,Parviz,Parviz Ghavamian,male,0.6746327159328354,unknown,male,male,male,0.98,0.9685308637313412
704.1094,Pyo,Tae-Soo,Tae-Soo Pyo,male,0.25,unknown,unknown,male,male,1.0,0.9845882104605458
704.1097,Granato,Enzo,Enzo Granato,male,1.0,male,male,male,male,0.99,0.9936644386182224
704.1099,Toth,Bence,Bence Toth,male,0.6525000000000001,male,male,male,female,0.99,0.666105542467784
704.1099,Kertesz,Janos,Janos Kertesz,male,0.710784272640394,male,unknown,male,male,0.99,0.9831370905615762
704.1101,Rosas,Mercedes,Mercedes Rosas,female,1.0,female,female,female,female,0.97,0.9758015795823426
704.1101,Zabrocki,Mike,Mike Zabrocki,male,1.0,male,male,male,male,0.99,0.991297503633536
704.1109,letelier,Patricio S.,Patricio S. letelier,male,1.0,male,male,male,male,0.98,0.988439098514742
704.1106,Wang,Zhi-Gang,Zhi-Gang Wang,male,0.25,unknown,unknown,male,male,1.0,0.5298754366348397
704.1108,Dytrych,Tomas,Tomas Dytrych,male,1.0,male,male,male,male,0.99,0.996637792986718
704.1108,Vary,James P.,James P. Vary,male,1.0,male,male,male,male,0.99,0.995794665352322
704.111,Roy,Nirupam,Nirupam Roy,male,0.24,unknown,unknown,male,male,0.96,0.6676952940493484
704.1115,Pate,Stephen,Stephen Pate,male,1.0,male,male,male,male,0.99,0.9842459217393034
704.1117,Ramos,Rudnei O.,Rudnei O. Ramos,male,0.25,unknown,unknown,male,male,1.0,0.9889652582744304
704.1117,Barci,Daniel G.,Daniel G. Barci,male,1.0,male,male,male,male,0.99,0.986770029458249
704.1117,Linhares,Cesar A.,Cesar A. Linhares,male,1.0,male,male,male,male,0.98,0.9950325534713412
704.1121,Izumi,Masaki,Masaki Izumi,male,1.0,male,male,male,male,0.97,0.840063335441231
704.1124,Dhokarh,Danny,Danny Dhokarh,male,1.0,male,male,male,male,0.95,0.7129751619450602
704.1124,Hashimoto,Akikazu,Akikazu Hashimoto,male,0.6770733462699396,unknown,male,male,male,1.0,0.9582933850797586
704.1126,Mackay,Tom G.,Tom G. Mackay,male,1.0,male,male,male,male,0.99,0.9865816946095892
704.1126,Lakhtakia,Akhlesh,Akhlesh Lakhtakia,male,0.25,unknown,unknown,male,male,1.0,0.9876081524714948
704.1132,Frampton,Paul H.,Paul H. Frampton,male,1.0,male,male,male,male,0.99,0.9947511589738448
704.1134,Semyanov,Konstantin A.,Konstantin A. Semyanov,male,1.0,male,male,male,male,1.0,0.9969023978074786
704.1134,Tarasov,Peter A.,Peter A. Tarasov,male,1.0,male,male,male,male,0.99,0.99690241611543
704.1134,Chernyshev,Andrei V.,Andrei V. Chernyshev,male,1.0,male,male,male,male,0.97,0.5424266822622509
704.1136,Eiroa,Ernesto F.,Ernesto F. Eiroa,male,1.0,male,male,male,male,0.99,0.9956424981233812
704.1138,Boss,Alan P.,Alan P. Boss,male,1.0,male,male,male,male,0.99,0.9556963295300532
704.1137,Khanna,Gaurav,Gaurav Khanna,male,0.7089623852369955,male,unknown,male,male,1.0,0.965849540947982
704.1135,Schunck,Franz E.,Franz E. Schunck,male,1.0,male,male,male,male,0.97,0.9929314082993664
704.114,Velasco,Enrique,Enrique Velasco,male,1.0,male,male,male,male,0.99,0.947511088348098
704.1139,Wasserman,Larry,Larry Wasserman,male,1.0,male,male,male,male,0.97,0.9665952075096432
704.1139,Roeder,Kathryn,Kathryn Roeder,female,1.0,female,female,female,female,0.98,0.9907920592377738
704.1145,Orlov,Alexander Yu.,Alexander Yu. Orlov,male,1.0,male,male,male,male,0.99,0.6603410306988524
704.1146,Cheung,Clifford,Clifford Cheung,male,0.6799630989612144,unknown,male,male,male,0.99,0.9798523958448578
704.1146,Kaplan,Jared,Jared Kaplan,male,1.0,male,male,male,male,0.99,0.993355055854943
704.1149,Loeb,Abraham,Abraham Loeb,male,1.0,male,male,male,male,0.98,0.9954717055483172
704.1151,Gallart,Carme,Carme Gallart,female,0.6323573493393521,unknown,female,female,female,0.94,0.8394293973574083
704.1151,Costa,Edgardo,Edgardo Costa,male,1.0,male,male,male,male,0.99,0.9968891428507064
704.1153,Qiu,Jian-Wei,Jian-Wei Qiu,male,0.25,unknown,unknown,male,male,1.0,0.6422898322539389
704.1153,Vogelsang,Werner,Werner Vogelsang,male,1.0,male,male,male,male,0.99,0.9962501770408838
704.1153,Yuan,Feng,Feng Yuan,male,0.5603405698744448,male,unknown,male,male,0.79,0.5813622794977792
704.1152,Koyama,Kazuya,Kazuya Koyama,male,1.0,male,male,male,male,1.0,0.976177279896306
704.1152,Mizuno,Shuntaro,Shuntaro Mizuno,male,0.25,unknown,unknown,male,male,1.0,0.6351454441379464
704.1154,Hsu,Stephen D. H.,Stephen D. H. Hsu,male,1.0,male,male,male,male,0.99,0.9875556902620436
704.1158,Wu,Fang,Fang Wu,female,0.1775,unknown,unknown,female,female,0.71,0.6333564029591825
704.1158,Huberman,Bernardo A.,Bernardo A. Huberman,male,1.0,male,male,male,male,0.99,0.9954081941392598
704.1156,Packham,Christopher,Christopher Packham,male,1.0,male,male,male,male,0.99,0.9851088181767002
704.1156,Imanishi,Masatoshi,Masatoshi Imanishi,male,1.0,male,male,male,male,1.0,0.986538864862324
704.1156,Sparks,William B.,William B. Sparks,male,1.0,male,male,male,male,0.99,0.6320790031563568
704.1164,Zlatos,Andrej,Andrej Zlatos,male,1.0,male,male,male,male,0.99,0.9957314979076076
704.1162,Moeckel,Nickolas,Nickolas Moeckel,male,1.0,male,male,male,male,0.99,0.9957940125723244
704.1165,Kobakhidze,Archil,Archil Kobakhidze,male,0.6725057684794031,unknown,male,male,male,0.97,0.9700230739176128
704.1165,Volkas,Raymond R.,Raymond R. Volkas,male,1.0,male,male,male,male,0.99,0.9958169973471088
704.116,Hartnoll,Sean A.,Sean A. Hartnoll,male,1.0,male,male,male,male,0.99,0.9934493480865838
704.1166,Roberts,David C.,David C. Roberts,male,1.0,male,male,male,male,0.99,0.9960874742772984
704.1169,Zhang,Shengli,Shengli Zhang,male,0.1975,unknown,unknown,male,male,0.79,0.9690806023713452
704.1168,Shah,Deep,Deep Shah,male,0.651957752231653,male,female,male,male,0.91,0.827831008926612
704.1172,Sun,Zhe,Zhe Sun,male,0.205,unknown,unknown,male,male,0.82,0.5584850246162082
704.1172,Wang,Xiaoguang,Xiaoguang Wang,male,0.25,unknown,unknown,male,male,1.0,0.6149751636104909
704.1173,Lin,Qiang,Qiang Lin,male,0.24,unknown,unknown,male,male,0.96,0.6869723652592692
704.1174,Katz,Gabriel,Gabriel Katz,male,0.6746036424235009,unknown,male,male,male,0.98,0.9684145696940034
704.1175,Pérez-Villar,Vicente,Vicente Pérez-Villar,male,1.0,male,male,male,male,0.98,0.9268588519251512
704.1178,Takenaga,Kazunori,Kazunori Takenaga,male,0.675705364180915,unknown,male,male,male,1.0,0.95282145672366
704.1182,Im,Myungshin,Myungshin Im,male,0.1675,unknown,unknown,male,male,0.67,0.5742678280812361
704.1182,Kim,Taehyun,Taehyun Kim,male,1.0,male,male,male,male,0.94,0.730057405538401
704.1182,Matsuhara,Hideo,Hideo Matsuhara,male,1.0,male,male,male,male,1.0,0.9954774730928788
704.1182,Wada,Takehiko,Takehiko Wada,male,0.6864580671973027,unknown,male,male,male,1.0,0.9958322687892108
704.1182,Oyabu,Shinki,Shinki Oyabu,neutral,0.17819175682573635,unknown,unknown,male,female,0.92,0.5055340546058908
704.1182,Watarai,Hidenori,Hidenori Watarai,male,0.6831395473911901,unknown,male,male,male,1.0,0.9825581895647604
704.1182,Takagi,Toshinobu,Toshinobu Takagi,male,0.685914180372236,unknown,male,male,male,1.0,0.993656721488944
704.1182,Hanami,Hitoshi,Hitoshi Hanami,male,1.0,male,male,male,male,1.0,0.9443941745966484
704.1182,White,Glenn J.,Glenn J. White,male,1.0,male,male,male,male,0.98,0.937967650682891
704.1183,Ruan,Zhichao,Zhichao Ruan,male,0.2275,unknown,unknown,male,male,0.91,0.922294759122399
704.1183,Yan,Min,Min Yan,male,0.1425,unknown,unknown,male,male,0.57,0.5280859576166336
704.1185,Kuzenko,Sergei M.,Sergei M. Kuzenko,male,1.0,male,male,male,male,0.99,0.989654337140814
704.1188,Nemoto,Yukio,Yukio Nemoto,male,1.0,male,male,male,male,0.98,0.9876479785454944
704.1188,Kitazawa,Masakiyo,Masakiyo Kitazawa,male,0.25,unknown,unknown,male,male,1.0,0.9055496897970544
704.1188,Kunihiro,Teiji,Teiji Kunihiro,male,0.25,unknown,unknown,male,male,1.0,0.963374493655916
704.119,Duan,Yi-Shi,Yi-Shi Duan,male,0.1257496897701691,unknown,unknown,unknown,male,0.0,0.5029987590806764
704.119,Ren,Ji-Rong,Ji-Rong Ren,male,0.13593041227422364,unknown,unknown,unknown,male,0.0,0.5437216490968946
704.119,Zhu,Tao,Tao Zhu,male,0.215,unknown,unknown,male,male,0.86,0.7041245314378172
704.1189,Harris,William E.,William E. Harris,male,1.0,male,male,male,male,0.99,0.9787371213427482
704.1189,Peng,Eric W.,Eric W. Peng,male,1.0,male,male,male,male,0.99,0.996897180041346
704.1189,Forbes,Duncan A.,Duncan A. Forbes,male,1.0,male,male,male,male,0.99,0.9969023794995272
704.1191,Fischer,Debra A.,Debra A. Fischer,female,1.0,female,female,female,female,0.97,0.9878519403088328
704.1191,Vogt,Steven S.,Steven S. Vogt,male,1.0,male,male,male,male,0.99,0.9929433044651472
704.1191,Marcy,Geoffrey W.,Geoffrey W. Marcy,male,1.0,male,male,male,male,0.99,0.9906477429597096
704.1191,Sato,Bun'ei,Bun'ei Sato,male,0.2333688833005075,unknown,unknown,unknown,male,0.0,0.93347553320203
704.1191,Henry,Gregory W.,Gregory W. Henry,male,1.0,male,male,male,male,0.99,0.9957773089248908
704.1191,Robinson,Sarah,Sarah Robinson,female,1.0,female,female,female,female,0.98,0.9884443636047916
704.1191,Toyota,Eri,Eri Toyota,female,0.47827339033320676,unknown,female,female,female,0.6,0.563093561332827
704.1191,Omiya,Masashi,Masashi Omiya,male,1.0,male,male,male,male,0.99,0.941780841089674
704.1191,Wright,Jason T.,Jason T. Wright,male,1.0,male,male,male,male,0.99,0.9849072844480504
704.1191,Johnson,John A.,John A. Johnson,male,1.0,male,male,male,male,0.99,0.996888538688312
704.1195,Toma,Matei,Matei Toma,male,0.5650000000000001,male,male,male,female,0.64,0.9697302385776538
704.1194,Monthus,Cécile,Cécile Monthus,female,0.1875,unknown,female,unknown,female,0.0,0.975764994552544
704.1196,Yang,Qing,Qing Yang,female,0.1375,unknown,unknown,female,female,0.55,0.5109400338359342
704.1198,Aggarwal,Varun,Varun Aggarwal,male,0.7048848298973858,male,unknown,male,male,0.99,0.959539319589543
704.1198,Medard,Muriel,Muriel Medard,female,0.4325,unknown,female,female,male,0.98,0.6557936310519489
704.12,Vodev,Georgi,Georgi Vodev,male,0.6388132167329592,unknown,male,male,male,0.81,0.9952528669318366
704.1202,Han,Zhanwen,Zhanwen Han,male,0.15979612778339752,unknown,unknown,unknown,male,0.0,0.6391845111335901
704.1207,Benachour,Said,Said Benachour,male,1.0,male,male,male,male,0.97,0.9916498627051972
704.1207,Karch,Grzegorz,Grzegorz Karch,male,1.0,male,male,male,male,1.0,0.9958308182338428
704.1206,Procaccia,Itamar,Itamar Procaccia,male,0.6627463764978903,unknown,male,male,male,0.94,0.9609855059915609
704.1206,Regev,Ido,Ido Regev,male,1.0,male,male,male,male,0.82,0.9779337487770654
704.121,Crida,Aurelien,Aurelien Crida,male,0.5955018890181951,unknown,male,male,male,0.99,0.6420075560727806
704.1219,Oda,Ichiro,Ichiro Oda,male,1.0,male,male,male,male,1.0,0.9892129913267884
704.1226,Subrahmanyan,Ravi,Ravi Subrahmanyan,male,1.0,male,male,male,male,0.98,0.968542005555498
704.1224,Balakin,Alexander B.,Alexander B. Balakin,male,1.0,male,male,male,male,0.99,0.988108287718374
704.1224,Sushkov,Sergey V.,Sergey V. Sushkov,male,1.0,male,male,male,male,1.0,0.99690241611543
704.1225,Boguna,Marian,Marian Boguna,neutral,0.3574454449271166,female,male,male,female,0.62,0.6195635594169329
704.1229,Stadler,Alfred,Alfred Stadler,male,1.0,male,male,male,male,0.98,0.9957689617638884
704.123,Sjoestrand,Johannes,Johannes Sjoestrand,male,1.0,male,male,male,male,0.99,0.9905254013119832
704.1232,Berger,Ch.,Ch. Berger,male,0.14981261345891725,unknown,unknown,unknown,male,0.0,0.599250453835669
704.1236,Borne,Niels,Niels Borne,male,1.0,male,male,male,male,0.99,0.9887785279216788
704.1239,Cai,Rong-Gen,Rong-Gen Cai,male,0.2482510401237467,unknown,unknown,unknown,male,0.0,0.9930041604949869
704.1239,Cao,Li-Ming,Li-Ming Cao,neutral,0.19096912725838194,unknown,unknown,male,female,1.0,0.5277530180670555
704.124,Berg,Erez,Erez Berg,male,1.0,male,male,male,male,0.96,0.9877582442143577
704.124,Fradkin,Eduardo,Eduardo Fradkin,male,1.0,male,male,male,male,0.99,0.9968945620043038
704.124,Kim,Eun-Ah,Eun-Ah Kim,female,0.6864525577491634,unknown,female,female,female,1.0,0.9958102309966536
704.124,Kivelson,Steven A.,Steven A. Kivelson,male,1.0,male,male,male,male,0.99,0.9927222443033706
704.1237,Brittain,Sean D.,Sean D. Brittain,male,1.0,male,male,male,male,0.99,0.995609240035371
704.1237,Lambert,David L.,David L. Lambert,male,1.0,male,male,male,male,0.99,0.99611680361535
704.1238,Weissauer,Rainer,Rainer Weissauer,male,0.6834195308665474,unknown,male,male,male,0.99,0.9936781234661896
704.1241,Manosa,Lluis,Lluis Manosa,male,0.6839516760449361,unknown,male,male,male,0.99,0.9958067041797446
704.1241,Planes,Antoni,Antoni Planes,male,1.0,male,male,male,male,0.97,0.9012506199863234
704.1241,Acet,Mehmet,Mehmet Acet,male,1.0,male,male,male,male,0.97,0.9948681395693842
704.1241,Krenke,Thorsten,Thorsten Krenke,male,1.0,male,male,male,male,1.0,0.988171501403892
704.1243,Suard,Emmanuelle,Emmanuelle Suard,female,0.43,unknown,female,female,male,0.97,0.7989392700465232
704.1246,Kauffman,Louis H.,Louis H. Kauffman,male,1.0,male,male,male,male,0.97,0.99507443950861
704.1255,Schumacher,Joerg,Joerg Schumacher,male,0.2475,unknown,unknown,male,male,0.99,0.9967007540313868
704.1257,Grigoriev,Dima,Dima Grigoriev,male,0.4750587803556755,unknown,female,male,male,0.92,0.980235121422702
704.1256,Faraggi,Alon E.,Alon E. Faraggi,male,0.6732490386482946,unknown,male,male,male,0.96,0.9829961545931782
704.1259,Ortiz-Latorre,Salvador,Salvador Ortiz-Latorre,male,1.0,male,male,male,male,0.98,0.987961441931308
704.1264,Leturcq,Renaud,Renaud Leturcq,male,1.0,male,male,male,male,0.98,0.9789536233332128
704.1264,Wieck,Andreas D.,Andreas D. Wieck,male,1.0,male,male,male,male,0.99,0.994622665316723
704.1263,Kashefi,Elham,Elham Kashefi,female,0.4175,unknown,female,female,male,0.92,0.9935929776935328
704.1263,Panangaden,Prakash,Prakash Panangaden,male,1.0,male,male,male,male,0.99,0.9680382626344672
704.1269,Zdeborová,Lenka,Lenka Zdeborová,female,0.6525000000000001,female,female,female,male,0.99,0.9958264662669184
704.1269,Krzakala,Florent,Florent Krzakala,male,1.0,male,male,male,male,0.99,0.9804343615492268
704.1272,Pinsky,Tali,Tali Pinsky,female,0.5117683161029829,unknown,female,female,female,0.6,0.6970732644119314
